AnonymousUser,0,cat,0.09569046,2024-04-22 11:39:22.589880,False
AnonymousUser,1,ролрло,-1,2024-04-22 11:39:49.466885,False
AnonymousUser,1,прарорпропо,-1,2024-04-22 11:40:03.564621,False
AnonymousUser,1,прарорпропо,-1,2024-04-22 11:40:08.954089,False
AnonymousUser,1,прарорпропо,-1,2024-04-22 11:40:10.138520,False
AnonymousUser,1,прарорпропо,-1,2024-04-22 11:40:11.007403,False
AnonymousUser,1,прарорпропо,-1,2024-04-22 11:40:12.823223,False
AnonymousUser,1,прарорпропо,-1,2024-04-22 11:40:13.271027,False
AnonymousUser,1,прарорпропо,-1,2024-04-22 11:40:13.591392,False
AnonymousUser,1,dog,0.08555609,2024-04-22 11:42:10.284609,False
AnonymousUser,2,house,0.16105068,2024-04-22 11:43:00.011212,False
AnonymousUser,0,literature,0.47062886,2024-04-22 11:46:45.854519,False
AnonymousUser,1,cat,0.09569046,2024-04-22 11:47:03.308142,False
AnonymousUser,2,jhkjkj,-1,2024-04-22 11:47:10.741445,False
AnonymousUser,2,jhkjkj1,-1,2024-04-22 11:47:17.973226,False
AnonymousUser,2,cat,0.09569046,2024-04-22 11:48:18.351291,False
AnonymousUser,3,house,0.16105068,2024-04-22 11:48:39.654972,False
AnonymousUser,0,cat,0.09569046,2024-04-22 15:39:06.371160,False
AnonymousUser,0,cat,0.09569046,2024-04-22 15:48:06.969322,False
AnonymousUser,1,dog,0.08555609,2024-04-22 15:48:09.247125,False
AnonymousUser,0,cat,0.09569046,2024-04-22 15:57:08.979142,False
AnonymousUser,0,cat,0.09569046,2024-04-22 16:07:39.524791,False
AnonymousUser,1,dog,0.08555609,2024-04-22 16:07:41.709539,False
AnonymousUser,2,bubble,0.064071596,2024-04-22 16:07:46.815374,False
AnonymousUser,3,tea,0.14062424,2024-04-22 16:07:48.358928,False
AnonymousUser,4,coffe,0.13166419,2024-04-22 16:07:53.253785,False
AnonymousUser,5,animal,0.04907135,2024-04-22 16:08:17.730102,False
AnonymousUser,6,book,1.0,2024-04-22 16:08:21.049855,False
AnonymousUser,0,cat,0.09569046,2024-04-22 16:10:18.795460,False
AnonymousUser,0,cat,0.09569046,2024-04-22 16:10:39.077757,False
AnonymousUser,1,tome,0.74858314,2024-04-22 16:15:36.841084,False
AnonymousUser,2,comedy,0.23194721,2024-04-22 16:15:41.905574,False
AnonymousUser,3,writer,0.2907879,2024-04-22 16:15:51.174042,False
AnonymousUser,4,library,0.32453123,2024-04-22 16:15:57.285032,False
AnonymousUser,0,cat,0.09569046,2024-04-22 16:33:55.464612,False
AnonymousUser,1,dog,0.08555609,2024-04-22 16:33:57.625100,False
AnonymousUser,0,cat,0.09569046,2024-04-22 17:48:52.317308,False
AnonymousUser,1,dog,0.08555609,2024-04-22 17:49:00.638496,False
AnonymousUser,0,book,1.0,2024-04-28 12:05:15.379557,False
AnonymousUser,0,cat,0.09569046,2024-04-28 12:08:33.431663,False
AnonymousUser,0,cat,0.09569046,2024-04-28 14:54:57.848638,False
AnonymousUser,1,literature,0.47062886,2024-04-28 14:55:15.801107,False
AnonymousUser,2,tome,0.74858314,2024-04-28 14:56:13.580861,False
AnonymousUser,0,cat,0.09569046,2024-04-28 14:56:18.953136,False
AnonymousUser,1,house,0.16105068,2024-04-28 14:56:21.653529,False
AnonymousUser,2,literature,0.47062886,2024-04-28 14:56:26.553035,False
AnonymousUser,0,literature,0.47062886,2024-04-28 14:57:28.347310,False
AnonymousUser,1,cat,0.09569046,2024-04-28 14:57:32.681000,False
AnonymousUser,0,cat,0.09569046,2024-04-28 14:59:03.384011,False
AnonymousUser,1,tome,0.74858314,2024-04-28 14:59:05.386207,False
AnonymousUser,0,tome,0.74858314,2024-04-28 15:00:22.834175,False
AnonymousUser,1,tome,0.74858314,2024-04-28 15:01:20.256321,False
AnonymousUser,2,tome,0.74858314,2024-04-28 15:02:07.068380,False
AnonymousUser,0,tome,0.74858314,2024-04-28 15:02:11.497664,False
AnonymousUser,1,cat,0.09569046,2024-04-28 15:03:57.184576,False
AnonymousUser,2,cat,0.09569046,2024-04-28 15:05:23.769137,False
AnonymousUser,3,book,1.0,2024-04-28 15:10:43.760815,False
AnonymousUser,0,cat,0.09569046,2024-04-28 15:12:13.850562,False
AnonymousUser,1,animal,0.04907135,2024-04-28 15:12:43.597832,False
AnonymousUser,2,people,0.03510152,2024-04-28 15:12:48.785431,False
AnonymousUser,0,cat,0.09569046,2024-04-28 16:03:24.151879,False
AnonymousUser,0,cat,0.09569046,2024-04-28 16:20:00.290468,False
AnonymousUser,1,dog,0.08555609,2024-04-28 16:20:04.095692,False
AnonymousUser,bert,0,game,0.1487390100955963,2024-04-29 12:18:13.760138,False
AnonymousUser,bert,1,fdhjsgjh,0.5918209552764893,2024-04-29 12:19:04.386431,False
AnonymousUser,bert,2,bla,0.8356795310974121,2024-04-29 12:22:28.758367,False
AnonymousUser,bert,0,cat,[[0.53235537]],2024-04-29 12:55:53.739436,False
AnonymousUser,bert,0,cat,0.53235537,2024-04-29 12:56:50.380181,False
AnonymousUser,bert,1,house,0.56800234,2024-04-29 12:57:25.730242,False
AnonymousUser,bert,2,school,1.0,2024-04-29 12:57:44.023441,False
AnonymousUser,bert,0,cat,0.53235537,2024-04-29 12:58:00.243039,False
AnonymousUser,word2vec,0,dog,0.39550024,2024-04-29 15:36:13.458936,False
AnonymousUser,word2vec,1,animal,0.47135127,2024-04-29 15:36:51.519887,False
AnonymousUser,word2vec,2,cat,0.3832063,2024-04-29 15:36:56.563835,False
AnonymousUser,word2vec,3,sheep,1.0000001,2024-04-29 15:36:59.805194,False
AnonymousUser,word2vec,0,cat,0.3832063,2024-04-29 15:38:46.465322,False
AnonymousUser,word2vec,0,cat,0.3832063,2024-04-29 15:38:54.638709,False
AnonymousUser,word2vec,1,dog,0.39550024,2024-04-29 15:39:55.948995,False
AnonymousUser,word2vec,2,animal,0.47135127,2024-04-29 15:40:06.583453,False
AnonymousUser,word2vec,3,puppy,0.35009268,2024-04-29 15:40:19.695226,False
AnonymousUser,word2vec,4,shool,-0.0016147923,2024-04-29 15:40:39.113128,False
AnonymousUser,word2vec,5,uni,0.17389983,2024-04-29 15:40:57.364764,False
AnonymousUser,word2vec,0,cat,0.3832063,2024-04-29 15:48:37.099951,False
AnonymousUser,word2vec,0,cat,0.3832063,2024-04-29 15:50:37.559240,False
AnonymousUser,bert,0,cat,0.53235537,2024-04-29 15:51:04.250975,False
AnonymousUser,bert,1,dog,0.3963549,2024-04-29 15:51:07.646293,False
AnonymousUser,bert,2,sheep,0.48962665,2024-04-29 15:51:15.839649,False
AnonymousUser,bert,3,university,0.904356,2024-04-29 15:51:28.935102,False
AnonymousUser,bert,4,school,1.0,2024-04-29 15:51:33.588830,False
AnonymousUser,word2vec,0,cat,0.3832063,2024-04-29 15:53:08.432250,False
AnonymousUser,word2vec,1,dog,0.39550024,2024-04-29 15:53:17.898462,False
AnonymousUser,word2vec,2,animal,0.47135127,2024-04-29 15:53:21.576259,False
AnonymousUser,word2vec,3,sheep,1.0000001,2024-04-29 15:53:23.943519,False
AnonymousUser,bert,0,vodka,-0.083158165,2024-04-29 15:55:15.434027,False
AnonymousUser,bert,1,beer,0.7355686,2024-04-29 15:55:23.192088,False
AnonymousUser,bert,2,wine,-0.07726699,2024-04-29 15:55:26.166172,False
AnonymousUser,bert,3,school,1.0,2024-04-29 15:55:35.900785,False
AnonymousUser,bert,0,study,0.8907776,2024-04-29 15:56:03.881517,False
AnonymousUser,bert,1,beer,0.7355686,2024-04-29 15:56:06.113019,False
AnonymousUser,bert,2,party,-0.07132877,2024-04-29 15:56:10.027959,False
AnonymousUser,bert,3,wine,-0.07726699,2024-04-29 15:56:14.235443,False
AnonymousUser,bert,4,teenager,0.32427612,2024-04-29 15:56:34.280440,False
AnonymousUser,bert,5,library,0.8187326,2024-04-29 15:56:43.408025,False
AnonymousUser,bert,6,university,0.904356,2024-04-29 15:56:58.179736,False
AnonymousUser,bert,7,student,0.8073628,2024-04-29 15:57:09.847822,False
AnonymousUser,bert,8,boy,0.39358994,2024-04-29 15:57:20.247960,False
AnonymousUser,bert,9,girl,0.20062442,2024-04-29 15:57:22.665118,False
AnonymousUser,bert,10,school,1.0,2024-04-29 15:57:25.744766,False
AnonymousUser,word2vec,0,cat,0.3832063,2024-04-29 16:01:47.057799,False
AnonymousUser,bert,0,cat,0.53235537,2024-04-29 16:01:56.224336,False
AnonymousUser,word2vec,0,cat,0.3832063,2024-04-29 16:29:19.259265,False
AnonymousUser,bert,0,sheep,0.48962665,2024-04-29 16:30:40.256755,False
AnonymousUser,bert,0,sheep,0.48962665,2024-04-29 16:30:41.859409,False
AnonymousUser,bert,0,sheep,0.48962665,2024-04-29 16:30:45.794675,False
AnonymousUser,word2vec,0,sheep,1.0000001,2024-04-29 16:30:52.594847,False
